Year,Suburb,Postcode,Studio/House,Bedroom Count,Median House Price,Highest ICSEA Value,Sexual offences,Malicious damage to property,Prohibited and regulated weapons offences,Abduction and kidnapping,Betting and gaming offences,Assault ,"Intimidation, stalking and harassment ",Prostitution offences,Robbery ,Arson ,Transport regulatory offences ,Pornography offences,Blackmail and extortion ,Other offences ,Drug offences ,Homicide ,Against justice procedures ,Theft ,Disorderly conduct ,Liquor offences 
2003,APPIN,2560,House,4 and above,5500,1116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,AUSTINMER,2515,House,4 and above,596750,1112,0,17,1,0,0,6,4,0,1,1,9,0,0,3,0,0,7,80,2,19
2003,AVONDALE,2530,House,4 and above,792500,1083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,BALARANG,2529,House,4 and above,298500,943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,BALGOWNIE,2519,House,4 and above,420000,943,4,72,1,0,2,29,18,0,0,2,0,0,0,7,7,0,24,154,10,1
2003,BANGOR,2234,House,4 and above,551000,1064,1,55,3,0,0,7,6,0,1,2,0,0,0,1,5,0,0,75,4,3
2003,BARDEN RIDGE,2234,House,4 and above,508500,1064,4,41,0,0,0,9,3,0,1,2,0,0,0,3,4,0,1,42,1,1
2003,BARRACK HEIGHTS,2528,House,4 and above,275000,873,6,110,4,0,0,87,16,0,4,3,2,0,0,21,25,1,37,345,23,2
2003,BARRACK POINT,2528,House,4 and above,400000,873,1,14,0,0,0,2,2,0,0,0,0,0,0,1,0,0,3,29,0,0
2003,BELLAMBI,2518,House,4 and above,330000,1136,11,135,1,0,0,101,33,0,2,2,127,0,0,28,8,0,75,243,11,11
2003,BERKELEY,2506,House,4 and above,202250,922,23,227,9,0,0,118,22,0,8,13,1,0,0,23,34,0,74,506,19,6
2003,BLACKBUTT,2529,House,4 and above,265500,920,3,36,0,0,0,18,4,0,1,1,0,0,0,1,5,0,5,131,4,0
2003,BLAIR ATHOL,2560,House,4 and above,252000,755,0,12,0,0,0,8,6,0,0,1,0,0,0,4,4,0,4,54,0,0
2003,BLAIRMOUNT,2559,House,4 and above,293750,947,0,6,0,0,0,6,3,0,1,2,0,0,0,0,0,0,3,19,0,0
2003,BOMBO,2533,House,4 and above,365000,940,0,3,1,0,0,1,1,0,0,0,13,0,0,0,2,0,1,13,1,0
2003,BONNET BAY,2226,House,4 and above,605000,925,0,13,1,0,0,3,5,0,0,0,0,0,0,0,2,0,0,39,1,0
2003,BOW BOWING,2566,House,4 and above,300000,716,0,8,1,0,0,5,3,0,0,1,0,0,0,2,0,0,3,34,1,0
2003,BRADBURY,2560,House,1,825,996,19,119,8,0,0,115,55,0,7,15,0,0,0,13,17,1,42,364,14,13
2003,BRADBURY,2560,House,3,1760,996,19,119,8,0,0,115,55,0,7,15,0,0,0,13,17,1,42,364,14,13
2003,BRADBURY,2560,House,4 and above,269950,996,19,119,8,0,0,115,55,0,7,15,0,0,0,13,17,1,42,364,14,13
2003,BROUGHTON,2534,House,4 and above,955000,1057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,BROWNSVILLE,2530,House,4 and above,278700,1015,1,5,0,0,0,4,1,0,0,2,0,0,0,0,0,0,1,43,0,0
2003,BULLI,2516,House,4 and above,531000,1082,9,121,16,1,0,51,16,0,0,3,81,0,0,21,11,1,10,210,7,15
2003,BUNDEENA,2230,House,4 and above,537000,1071,2,12,0,0,0,19,3,0,0,1,1,0,0,5,0,0,1,34,2,1
2003,BURRANEER,2230,House,4 and above,1342000,982,1,40,6,0,0,13,5,0,1,0,0,0,0,3,1,0,7,52,3,0
2003,CAMPBELLTOWN,2560,House,2,150000,845,46,396,63,1,0,399,90,1,74,30,210,0,1,124,95,4,256,2445,175,93
2003,CAMPBELLTOWN,2560,House,4 and above,270250,845,46,396,63,1,0,399,90,1,74,30,210,0,1,124,95,4,256,2445,175,93
2003,CARINGBAH,2229,House,2,415000,972,9,164,15,1,0,74,28,0,20,2,580,0,1,46,25,0,34,653,31,42
2003,CARINGBAH,2229,House,3,403500,972,9,164,15,1,0,74,28,0,20,2,580,0,1,46,25,0,34,653,31,42
2003,CARINGBAH,2229,House,4 and above,741000,972,9,164,15,1,0,74,28,0,20,2,580,0,1,46,25,0,34,653,31,42
2003,CARRINGTON FALLS,2577,House,4 and above,585000,646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,CLAYMORE,2559,House,4 and above,692500,991,19,139,6,0,0,97,23,0,4,19,0,0,0,15,14,0,45,161,5,0
2003,CLIFTON,2515,House,4 and above,540000,991,1,3,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1
2003,COALCLIFF,2508,House,4 and above,816000,991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,COLEDALE,2515,House,4 and above,670000,874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,COMO,2226,House,4 and above,547500,662,1,50,3,0,0,9,5,0,2,3,17,0,0,12,5,0,4,80,1,2
2003,CONISTON,2500,House,4 and above,302450,982,6,40,3,0,1,41,9,0,2,1,123,0,0,18,4,0,18,183,8,3
2003,CORDEAUX HEIGHTS,2526,House,4 and above,422500,916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,CORRIMAL,2518,House,1,161000,916,8,95,10,0,0,77,27,0,7,3,159,0,0,24,16,0,37,508,12,9
2003,CORRIMAL,2518,House,2,220000,916,8,95,10,0,0,77,27,0,7,3,159,0,0,24,16,0,37,508,12,9
2003,CORRIMAL,2518,House,4 and above,360000,916,8,95,10,0,0,77,27,0,7,3,159,0,0,24,16,0,37,508,12,9
2003,CRINGILA,2502,House,4 and above,162500,916,5,32,8,0,0,37,5,0,3,7,19,1,0,1,5,0,16,116,5,1
2003,CRONULLA,2230,House,1,558000,1084,62,286,19,0,0,214,54,0,25,8,708,0,1,108,62,0,69,1209,68,158
2003,CRONULLA,2230,House,2,700000,1084,62,286,19,0,0,214,54,0,25,8,708,0,1,108,62,0,69,1209,68,158
2003,CRONULLA,2230,House,3,592500,1084,62,286,19,0,0,214,54,0,25,8,708,0,1,108,62,0,69,1209,68,158
2003,CRONULLA,2230,House,4 and above,855000,1084,62,286,19,0,0,214,54,0,25,8,708,0,1,108,62,0,69,1209,68,158
2003,CURRAMORE,2533,House,4 and above,612500,940,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0
2003,DAPTO,2530,House,4 and above,235000,979,14,159,12,1,0,106,16,0,14,6,412,0,0,42,22,0,74,710,24,93
2003,DARKES FOREST,2508,House,4 and above,1310000,979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,DENHAM COURT,2565,House,4 and above,830000,846,0,6,1,1,0,5,0,0,0,5,0,0,0,1,3,0,0,15,1,0
2003,DOLANS BAY,2229,House,4 and above,835000,1021,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13,0,0
2003,DUNMORE,2529,House,4 and above,375000,1009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,EAGLE VALE,2558,House,1,1300,903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,EAGLE VALE,2558,House,3,2200,903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,EAGLE VALE,2558,House,4 and above,270000,903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,ENGADINE,2233,House,1,475000,1066,12,198,9,0,0,68,35,0,5,3,10,1,0,19,10,0,42,473,20,7
2003,ENGADINE,2233,House,2,325000,1066,12,198,9,0,0,68,35,0,5,3,10,1,0,19,10,0,42,473,20,7
2003,ENGADINE,2233,House,3,321000,1066,12,198,9,0,0,68,35,0,5,3,10,1,0,19,10,0,42,473,20,7
2003,ENGADINE,2233,House,4 and above,483000,1066,12,198,9,0,0,68,35,0,5,3,10,1,0,19,10,0,42,473,20,7
2003,ENGLORIE PARK,2560,House,4 and above,285000,1066,0,4,0,0,0,8,0,0,0,2,0,0,0,0,0,0,2,18,0,1
2003,ESCHOL PARK,2558,House,4 and above,270000,983,0,36,0,0,0,18,8,0,1,4,0,0,0,3,1,0,12,72,0,1
2003,FAIRY MEADOW,2519,House,4 and above,370000,967,5,118,7,0,0,77,25,0,2,13,136,0,0,13,18,0,39,494,10,10
2003,FARMBOROUGH HEIGHTS,2526,House,4 and above,313000,967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,FERNHILL,2519,House,4 and above,290000,933,1,8,0,0,0,7,5,0,0,0,0,1,0,7,0,0,1,30,1,0
2003,FIGTREE,2525,House,1,66000,1033,5,113,6,1,0,51,20,0,0,2,11,0,0,19,7,0,15,520,11,4
2003,FIGTREE,2525,House,4 and above,354500,1033,5,113,6,1,0,51,20,0,0,2,11,0,0,19,7,0,15,520,11,4
2003,FLINDERS,2529,House,4 and above,253000,1033,0,29,0,0,0,15,5,0,0,2,0,0,0,3,1,0,11,113,1,0
2003,FOXGROUND,2534,House,4 and above,665000,945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0
2003,GERRINGONG,2534,House,4 and above,378750,894,2,20,0,0,0,10,2,0,0,2,9,0,0,8,1,0,7,115,1,7
2003,GERROA,2534,House,4 and above,604000,894,1,8,1,0,0,3,0,0,1,0,0,0,0,0,0,0,3,52,2,0
2003,GLEN ALPINE,2560,House,4 and above,493000,1026,2,67,2,0,0,16,9,0,1,3,0,1,0,7,1,0,9,153,1,0
2003,GLENFIELD,2167,House,4 and above,326000,1026,14,105,9,1,0,76,26,0,11,13,125,0,0,9,23,1,38,293,14,2
2003,GRAYS POINT,2232,House,4 and above,582500,1118,1,14,0,0,0,7,4,0,0,1,0,0,0,3,2,0,0,24,1,2
2003,GWYNNEVILLE,2500,House,4 and above,354000,1061,6,22,3,0,0,17,6,0,0,1,1,0,0,18,2,0,11,181,2,1
2003,GYMEA,2227,House,3,201925,1055,4,105,4,0,0,51,14,0,10,6,158,0,0,8,15,0,5,341,9,13
2003,GYMEA,2227,House,4 and above,518500,1055,4,105,4,0,0,51,14,0,10,6,158,0,0,8,15,0,5,341,9,13
2003,GYMEA BAY,2227,House,1,750000,1094,3,30,1,0,0,12,6,0,3,0,93,0,0,2,1,0,1,81,3,1
2003,GYMEA BAY,2227,House,2,750000,1094,3,30,1,0,0,12,6,0,3,0,93,0,0,2,1,0,1,81,3,1
2003,GYMEA BAY,2227,House,4 and above,650000,1094,3,30,1,0,0,12,6,0,3,0,93,0,0,2,1,0,1,81,3,1
2003,HEATHCOTE,2233,House,4 and above,476000,1064,1,61,0,0,0,23,10,0,1,1,5,0,0,10,3,0,17,174,5,5
2003,HELENSBURGH,2508,House,4 and above,452875,1045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,HORSLEY,2530,House,4 and above,285000,1211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,ILLAWONG,2234,House,4 and above,635000,1065,3,81,5,0,0,12,16,0,1,3,0,0,0,6,17,0,6,84,3,3
2003,INGLEBURN,2565,House,2,1540,983,34,240,18,0,0,181,36,0,32,30,167,0,0,34,43,1,66,718,27,13
2003,INGLEBURN,2565,House,4 and above,325000,983,34,240,18,0,0,181,36,0,32,30,167,0,0,34,43,1,66,718,27,13
2003,JAMBEROO,2533,House,4 and above,550000,747,0,5,1,0,0,2,6,0,0,0,0,0,0,1,0,0,0,40,2,0
2003,JANNALI,2226,House,2,327500,1065,8,102,1,0,0,49,7,0,3,4,87,0,0,9,4,1,17,210,17,6
2003,JANNALI,2226,House,3,352975,1065,8,102,1,0,0,49,7,0,3,4,87,0,0,9,4,1,17,210,17,6
2003,JANNALI,2226,House,4 and above,532500,1065,8,102,1,0,0,49,7,0,3,4,87,0,0,9,4,1,17,210,17,6
2003,KANAHOOKA,2530,House,4 and above,258975,971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,KANGAROO POINT,2224,House,4 and above,1420000,971,0,0,1,0,0,0,1,0,0,0,0,0,0,3,0,0,0,28,0,0
2003,KAREELA,2232,House,4 and above,647500,971,0,22,5,0,0,10,4,0,2,0,0,1,0,3,2,0,6,48,5,0
2003,KEARNS,2558,House,4 and above,325300,971,1,17,1,0,0,9,3,0,0,0,0,0,0,2,1,0,5,45,2,0
2003,KEIRAVILLE,2500,House,4 and above,382500,914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,KEMBLA GRANGE,2526,House,4 and above,743000,1120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,KEMBLAWARRA,2505,House,4 and above,225000,1120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,KENTLYN,2560,House,4 and above,637500,1055,3,17,0,0,0,1,3,0,0,8,1,0,0,1,6,0,3,50,0,0
2003,KIAMA,2533,House,1,11900,1062,3,136,6,0,5,68,12,0,5,4,94,0,0,31,23,0,17,400,17,27
2003,KIAMA,2533,House,3,390000,1062,3,136,6,0,5,68,12,0,5,4,94,0,0,31,23,0,17,400,17,27
2003,KIAMA,2533,House,4 and above,410000,1062,3,136,6,0,5,68,12,0,5,4,94,0,0,31,23,0,17,400,17,27
2003,KIAMA DOWNS,2533,House,4 and above,422500,1062,4,28,2,0,0,8,5,0,0,1,0,0,0,4,4,0,9,121,2,2
2003,KIAMA HEIGHTS,2533,House,4 and above,421000,1062,0,6,0,0,0,4,2,0,0,0,0,0,0,0,1,0,1,12,1,0
2003,KIRRAWEE,2232,House,4 and above,540000,1086,3,89,8,0,0,33,27,0,4,2,95,0,1,13,14,0,17,378,17,4
2003,KNIGHTS HILL,2577,House,4 and above,817000,1086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0
2003,KOONAWARRA,2530,House,4 and above,209995,1086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,KURNELL,2231,House,4 and above,495000,999,3,27,2,0,0,24,14,0,0,2,1,0,0,116,4,0,11,65,3,0
2003,LAKE HEIGHTS,2502,House,4 and above,230000,986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,LAKE ILLAWARRA,2528,House,4 and above,301000,890,4,68,3,0,0,44,9,0,1,4,0,0,0,7,7,0,25,231,4,3
2003,LEUMEAH,2560,House,4 and above,275000,949,16,180,10,2,0,148,43,0,16,21,30,0,0,26,13,0,35,621,12,18
2003,LILLI PILLI,2229,House,4 and above,1285000,1125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,LIVERPOOL,2170,House,4 and above,1200000,937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,LOFTUS,2232,House,4 and above,497500,935,3,19,5,0,0,13,5,0,2,2,14,0,0,2,6,0,2,106,2,0
2003,LONG POINT,2564,House,4 and above,200000,955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,MACQUARIE FIELDS,2564,House,1,1100,812,41,423,19,3,0,327,52,0,35,65,15,1,0,44,33,0,155,729,29,8
2003,MACQUARIE FIELDS,2564,House,4 and above,285000,812,41,423,19,3,0,327,52,0,35,65,15,1,0,44,33,0,155,729,29,8
2003,MACQUARIE LINKS,2565,House,4 and above,365250,812,1,9,0,0,0,12,1,0,4,0,55,0,0,1,0,0,6,32,1,0
2003,MADDENS PLAINS,2508,House,4 and above,2163400,812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,MAIANBAR,2230,House,4 and above,565000,812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0
2003,MANGERTON,2500,House,4 and above,376250,1076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,MARSHALL MOUNT,2530,House,4 and above,420000,1048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,MENAI,2234,House,4 and above,525000,1077,4,219,6,0,0,63,38,0,10,9,0,0,0,8,6,0,51,343,18,13
2003,MENANGLE PARK,2563,House,4 and above,620000,1077,0,4,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,11,1,0
2003,MINNAMURRA,2533,House,4 and above,448750,1064,0,15,0,0,0,4,3,0,0,0,17,0,0,5,0,0,2,48,0,0
2003,MINTO,2566,House,4 and above,275500,994,29,336,13,1,0,287,41,0,27,86,158,2,0,45,33,1,124,1129,40,3
2003,MINTO HEIGHTS,2566,House,4 and above,770000,994,4,4,1,0,0,3,2,0,0,9,0,0,0,1,2,0,1,18,0,0
2003,MIRANDA,2228,House,2,367000,1058,16,267,25,0,0,148,48,0,28,2,675,0,0,59,48,1,66,1157,50,31
2003,MIRANDA,2228,House,3,408500,1058,16,267,25,0,0,148,48,0,28,2,675,0,0,59,48,1,66,1157,50,31
2003,MIRANDA,2228,House,4 and above,541000,1058,16,267,25,0,0,148,48,0,28,2,675,0,0,59,48,1,66,1157,50,31
2003,MOUNT KEIRA,2500,House,4 and above,359900,1111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,MOUNT KEMBLA,2526,House,4 and above,442000,1051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,MOUNT OUSLEY,2519,House,4 and above,420000,1078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,MOUNT PLEASANT,2519,House,4 and above,520000,1116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,MOUNT ST THOMAS,2500,House,4 and above,263500,947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,MOUNT WARRIGAL,2528,House,4 and above,275000,1044,5,100,0,1,0,60,14,0,0,5,0,0,0,11,16,0,11,198,8,0
2003,NORTH WOLLONGONG,2500,House,4 and above,575000,955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,OAK FLATS,2529,House,4 and above,299999,904,2,86,4,0,0,60,16,0,9,4,52,0,0,7,13,0,24,370,6,11
2003,OTFORD,2508,House,4 and above,445500,1113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,OYSTER BAY,2225,House,4 and above,658750,1092,0,30,3,0,0,8,7,0,0,0,1,0,0,5,0,1,2,86,2,1
2003,PORT HACKING,2229,House,4 and above,1635000,978,1,7,0,0,0,2,1,0,0,0,0,0,0,5,0,0,0,15,0,0
2003,PORT KEMBLA,2505,House,4 and above,265000,991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,PRIMBEE,2502,House,4 and above,280000,952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,RABY,2566,House,4 and above,297500,920,6,102,3,1,0,34,29,0,1,8,0,0,0,7,7,0,10,164,5,0
2003,REIDTOWN,2519,House,4 and above,295000,910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,ROSEMEADOW,2560,House,4 and above,261250,981,13,156,9,0,0,125,40,0,1,29,1,1,0,16,21,1,57,395,8,2
2003,RUSE,2560,House,4 and above,287500,963,7,56,3,0,0,37,13,0,6,4,1,1,0,8,7,0,8,287,4,2
2003,RUSSELL VALE,2517,House,4 and above,352500,1028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,SANDY POINT,2172,House,4 and above,455000,979,0,2,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,2,0,0
2003,SCARBOROUGH,2515,House,4 and above,610000,1121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,SHELL COVE,2529,House,4 and above,250000,1050,1,13,0,0,0,4,2,0,0,1,1,0,0,0,1,0,2,77,2,0
2003,SHELLHARBOUR,2529,House,4 and above,375000,1016,1,44,1,0,2,42,13,0,0,3,3,0,0,12,4,0,19,283,10,17
2003,ST ANDREWS,2566,House,4 and above,285000,993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,ST HELENS PARK,2560,House,4 and above,267000,959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,STANWELL PARK,2508,House,4 and above,650000,1125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,STANWELL TOPS,2508,House,4 and above,607500,1125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,SUTHERLAND,2232,House,1,305000,1100,15,168,19,1,0,130,30,0,16,11,495,0,0,53,54,0,121,802,52,18
2003,SUTHERLAND,2232,House,2,317500,1100,15,168,19,1,0,130,30,0,16,11,495,0,0,53,54,0,121,802,52,18
2003,SUTHERLAND,2232,House,4 and above,527000,1100,15,168,19,1,0,130,30,0,16,11,495,0,0,53,54,0,121,802,52,18
2003,SYLVANIA,2224,House,4 and above,685000,1033,2,105,4,0,0,47,16,0,6,3,0,0,0,12,15,0,11,369,15,4
2003,SYLVANIA WATERS,2224,House,4 and above,1540000,1033,1,17,8,0,0,12,6,0,2,2,0,0,0,5,0,0,2,64,5,0
2003,TAREN POINT,2229,House,4 and above,765000,848,0,32,2,0,0,15,5,0,1,0,0,0,0,14,6,0,4,143,3,1
2003,TARRAWANNA,2518,House,4 and above,349000,848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,THIRROUL,2515,House,4 and above,460000,1115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,TOOLIJOOA,2534,House,4 and above,477500,927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,TOWRADGI,2518,House,4 and above,342500,842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,UNANDERRA,2526,House,4 and above,280000,951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,VARROVILLE,2566,House,4 and above,820000,979,0,7,0,0,0,1,0,0,1,4,0,0,0,0,2,0,0,8,1,0
2003,WARILLA,2528,House,3,380000,915,14,135,18,0,0,119,48,0,9,8,2,0,0,22,37,0,80,467,20,2
2003,WARILLA,2528,House,4 and above,256000,915,14,135,18,0,0,119,48,0,9,8,2,0,0,22,37,0,80,467,20,2
2003,WARRAWONG,2502,House,4 and above,250000,899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,WATERFALL,2233,House,4 and above,402500,1030,0,7,0,0,0,3,3,0,0,0,9,0,0,0,0,0,2,34,1,0
2003,WEDDERBURN,2560,House,4 and above,667500,1157,0,14,3,0,0,4,1,0,0,5,0,0,0,1,1,0,2,19,0,0
2003,WERRI BEACH,2534,House,4 and above,550000,950,2,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,1,20,0,0
2003,WEST DAPTO,2530,House,4 and above,515000,961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,WEST WOLLONGONG,2500,House,4 and above,351000,940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,WILLOWVALE,2534,House,4 and above,610000,1143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,WINDANG,2528,House,4 and above,315000,973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,WOLLONGONG,2500,House,2,405000,1023,45,538,88,1,6,508,107,0,45,13,1297,0,0,139,206,0,394,2793,166,115
2003,WOLLONGONG,2500,House,3,445000,1023,45,538,88,1,6,508,107,0,45,13,1297,0,0,139,206,0,394,2793,166,115
2003,WOLLONGONG,2500,House,4 and above,407500,1023,45,538,88,1,6,508,107,0,45,13,1297,0,0,139,206,0,394,2793,166,115
2003,WOMBARRA,2515,House,4 and above,562500,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,WOODBINE,2560,House,4 and above,309000,894,7,29,1,0,0,14,9,0,1,12,1,0,0,0,12,0,2,91,3,0
2003,WOOLOOWARE,2230,House,4 and above,722500,1061,7,53,1,0,0,24,7,0,3,1,177,0,0,7,14,0,5,134,7,5
2003,WOONONA,2517,House,2,20665,1058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,WOONONA,2517,House,3,285000,1058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,WOONONA,2517,House,4 and above,430000,1058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,WOONONA HEIGHTS,2517,House,4 and above,309362.5,1058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,WORONORA,2232,House,4 and above,416000,1058,0,23,0,0,0,2,2,0,0,1,1,0,0,13,4,0,1,38,0,0
2003,WORONORA HEIGHTS,2233,House,4 and above,602500,1058,1,13,0,0,0,8,3,0,0,0,0,0,0,1,1,0,0,22,0,0
2003,YALLAH,2530,House,4 and above,4165000,983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,YARRAWARRAH,2233,House,4 and above,520000,909,0,9,0,0,0,11,6,0,1,0,0,0,0,1,0,0,3,40,1,0
2003,YELLOW ROCK,2527,House,4 and above,425000,996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,YOWIE BAY,2228,House,4 and above,1042500,1094,0,41,2,0,0,3,8,0,2,1,0,0,0,3,1,0,0,56,4,2
2004,AIRDS,2560,House,4 and above,230000,894,12,178,11,2,0,180,91,0,5,37,0,0,0,22,10,0,68,341,21,1
2004,ALBION PARK,2527,House,4 and above,324000,980,8,127,6,0,1,61,36,0,6,3,11,0,0,27,4,0,43,269,20,18
2004,ALBION PARK RAIL,2527,House,4 and above,300000,897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,ALFORDS POINT,2234,House,4 and above,729000,1070,2,33,1,1,0,5,5,0,1,1,0,0,0,1,3,0,1,30,2,0
2004,AMBARVALE,2560,House,4 and above,292000,931,32,196,9,0,0,131,85,0,6,35,1,1,0,23,18,0,50,390,13,0
2004,AUSTINMER,2515,House,4 and above,660000,1112,1,25,1,0,0,4,3,0,0,1,7,0,0,5,1,0,1,67,1,7
2004,AVONDALE,2530,House,4 and above,2500000,1083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,BALGOWNIE,2519,House,4 and above,457500,943,4,52,6,0,0,31,7,0,0,0,0,0,0,5,17,0,11,129,2,1
2004,BANGOR,2234,House,4 and above,580000,1064,1,64,3,0,0,12,3,0,0,1,0,0,0,3,5,0,13,55,4,1
2004,BARDEN RIDGE,2234,House,4 and above,562500,1064,1,29,3,0,0,6,4,0,0,3,0,0,0,1,4,0,4,37,2,3
2004,BARRACK HEIGHTS,2528,House,4 and above,320000,873,10,157,3,0,0,74,27,0,8,7,1,0,0,9,11,0,48,472,12,4
2004,BARRACK POINT,2528,House,4 and above,620000,873,1,5,0,0,0,2,0,0,0,1,1,0,0,1,0,0,2,29,1,0
2004,BELLAMBI,2518,House,4 and above,320000,1136,9,104,7,1,0,63,25,0,5,4,143,0,0,16,18,0,44,212,8,8
2004,BERKELEY,2506,House,4 and above,262500,922,19,212,5,0,0,144,37,0,7,16,0,0,0,25,18,0,69,377,11,8
